,rexp,fix,entrophy,lt,age,ld
0,0.02557619261027964,0.0,0.05602103651949048,0.22383240995644854,0.0,0.10932207282841823
1,0.050601376306011574,0.0,0.021476124703901818,0.1253904894575304,0.03045125359339154,0.21648669442864574
2,0.04095281447331304,0.0,0.10441086062335767,0.0034184905344850926,0.04438860085589698,0.1361369312812415
3,0.05384435492783216,0.0,0.0,0.05740964090302066,0.0,0.19983637903130577
4,0.023333403514964716,0.0,0.036252296204188426,0.08296501155883165,0.016069552001546368,0.1645856421156519
5,0.008626355225953333,0.0,0.050283801297478094,0.09402838924723937,0.02197652078195139,0.1755686422414439
6,0.0007018468143706899,0.010319442621858778,0.21340313321515908,0.08522065810149561,0.012858931787700478,0.057939367950880734
7,0.005015010186620273,0.0,0.2265318494861417,0.09505843539925869,0.005132295759111407,0.024562376950129614
8,0.010821799551340347,0.003647950177121159,0.18631614488490011,0.06245201242730074,0.08132685410967988,0.0722737232667755
9,0.009581537947992162,0.002521226179320817,0.14073119395587405,0.09222681935457949,0.12690022192613398,0.057183305715741144
10,0.006962194848446324,0.0,0.1780098075658185,0.10728123357076166,0.008547675660971202,0.028111374827142856
11,0.0,0.0,0.12258402157691206,0.31153478906827753,0.0,0.0
12,0.02345557088051938,0.0002297213146283263,0.18602575234804977,0.23913354594813893,0.008368566008028908,0.002921047363965964
13,0.0,0.0,0.14157112020746787,0.282406160814529,0.0,0.0
14,0.0,0.0,0.11955172205023432,0.32517030491543636,0.04380388798327775,0.0
15,0.00820743356810859,0.0005567122125408093,0.1712949157747511,0.255489693285128,0.0,0.0
16,0.008750393852563997,0.0,0.16942887239961318,0.25809292123576427,0.017589484260444252,0.025955312003025782
17,0.006745404641132404,0.0,0.1811415867543854,0.25661677502048097,0.0,0.0
18,0.018389311870477685,0.0034565265750074125,0.13534467706878775,0.31132013558524474,0.0,0.0
19,0.0,0.011356893896056,0.11310373420970156,0.3055349878685687,0.010379683512183385,0.014820251982046884
20,0.0,0.0,0.05374012401964359,0.3272560722922665,0.0,0.0
21,0.0001047627217797354,0.0,0.17035338743162404,0.2654909545427319,0.01931698551960321,0.011605357224178528
22,0.006524095000503484,0.0,0.30030096340246715,0.14231920246929872,0.038398577045118544,0.008966811681612685
23,0.02334100802329548,0.005011859391847929,0.3133089061039335,0.09381724052021728,0.02180158846425818,0.020665203482774536
24,0.01591442714398071,0.0,0.3181560509591328,0.11071465985288934,0.000973954700314605,0.023438270216091125
25,0.003696826583807036,0.01821760152742309,0.1676078572543083,0.26319358166440965,0.029328469962316563,0.0022993314884169566
26,0.0017569220721954384,0.020813526535658763,0.14989242979607792,0.24427914287204128,0.010848833647546442,0.010458904547061628
27,0.0,0.0,0.10779496824841128,0.2876089679194322,0.007834976808047468,0.03303874945828321
28,0.0,0.0,0.3087727744091658,0.11050619306603811,0.01389453325915189,0.012171528020657726
29,0.03357516090394184,0.008064161665606771,0.29036075248404863,0.11180330088450426,0.015241407025453206,0.014069376989217824
30,0.01273158062626719,0.0,0.12362090266049898,0.3189207084454964,0.056006145882415426,0.009785465543456062
31,0.03256571321869706,0.009017862395616388,0.1058024581735739,0.3001743507797228,0.03228695665024064,0.00712387420631247
32,0.010399405463391877,0.0,0.12155741304947913,0.2885523114349452,0.015584645936740473,0.012873315637780203
33,0.043230214683457294,0.017973192995034398,0.12912887761875863,0.23312890119526825,0.012884806649012688,0.033611027747566816
34,0.0,0.0,0.11623502520491025,0.29618681576589834,0.0,0.0
35,0.0,0.0,0.18187877348073506,0.23473628137686817,0.0004292076988607725,0.0
36,0.0,0.0,0.13205602129672298,0.27254543673497833,0.0,0.0
37,0.04940417780484899,0.0364705220607522,0.06914144531114426,0.27529026078253543,0.009809187718477268,0.028341192663044856
38,0.0,0.0,0.12585005190951384,0.2543732265486787,0.0,0.014503878627946663
39,0.0,0.0,0.09234023687493369,0.2893296884354237,0.0,0.01180266027051196
40,0.017930179133703355,0.0,0.09622942726042051,0.3123447519204348,0.01904133004633554,0.02189155533493239
41,0.0,0.0,0.10542443207983847,0.2989674418729273,0.0,0.021739599703744804
42,0.019383401594891287,0.019140469878657567,0.2661202614541159,0.14001030887555338,0.024836197739750446,0.0334081972445013
43,0.0023042480500428206,0.0,0.1336671110109741,0.2688576185208281,0.014349497762914904,0.0107062637055869
44,0.06050427330224924,0.0,0.15402176304603835,0.19467851596228045,0.02779098595479283,0.030101560948448243
45,0.0,0.0,0.0,0.33081968941150464,0.0,0.0
46,0.0,0.0,0.0,0.3312400961552669,0.0,0.0
47,0.0,0.0,0.057846827927254624,0.33310859681343336,0.010605055723238234,0.0
48,0.0,0.0,0.07236074009968643,0.2904024772805619,0.0,0.04918779504836212
49,0.03815516768142708,0.0002528683887116685,0.11518216451846323,0.2773836165471035,0.018883128046209872,0.014742953494335765
50,0.23328011910367308,0.0,0.14632989801467805,0.0675835522332454,0.017192342723895596,0.008994517596665867
51,0.030461623000220567,0.030401943628053225,0.10661708900081861,0.24786377378499586,0.048183502120439335,0.06288506390709414
52,0.0,0.022081424658408986,0.11743078273076889,0.22968304742951204,0.03504803578296094,0.03195600090086472
53,0.02450625599968194,0.026837373678421983,0.1090930518580581,0.2835721684507663,0.07783145584788428,0.03066923345714164
54,0.05489973400319676,0.026780308677625625,0.0899386265776251,0.33255982665595374,0.03981912227456702,0.04055958912563916
55,0.0,0.0,0.0,0.32780536950878897,0.0,0.0
56,0.010006646487707388,0.036616231462228144,0.08656402937646392,0.2663303368151227,0.019121298919605397,0.0726805283145147
57,0.2606611245355676,0.0,0.11450377191062074,0.07859478314758085,0.017414374525074237,0.04624548129167252
58,0.0,0.023249140301287493,0.14163033038518816,0.27742890093469363,0.01459312842620071,0.0
59,0.0,0.0,0.32616881009708343,0.07247564102823101,0.009358068283052596,0.0
60,0.20613261100784938,0.008005396908032088,0.15321858701583133,0.09338271039169062,0.014286517661856988,0.0
61,0.0,0.0,0.11412803832998605,0.24754215489446532,0.023846068175265932,0.03823905983788277
62,0.20314457927796783,0.005298288156926442,0.11611765517745978,0.11737685988743851,0.040440971169286355,0.03687419856495989
63,0.0,0.0,0.13061500101675447,0.269813464049021,0.023842083215372054,0.0
64,0.0,0.024709819378903677,0.07831103224885418,0.05414985571913931,0.0,0.2551077990016238
65,0.060626314688274334,0.03629526205423626,0.1288949467675517,0.07724883341002467,0.02677024711728005,0.28008065726910475
66,0.042186029718186524,0.013083096318098378,0.06758614465776394,0.24099104796786078,0.05940926811554016,0.1767278171507774
67,0.012461185067169582,0.0,0.054357730691459945,0.2707010755792426,0.0,0.125523262812502
68,0.031226201506601714,0.0016642267739951735,0.12497480059425004,0.0794288456417376,0.030737075648406473,0.31299860837117505
69,0.01355664831984557,0.0,0.041255727663303404,0.07846270702105479,0.00949508524108794,0.35468196449014927
70,0.006972502273672785,0.039833482111886066,0.1461149379129217,0.28497599591652056,0.028195982112207932,0.029758136721120727
